FullDate,DayDate,MonthDate,YearDate,ShowName,TheatreName,ShowType,WeeklyAttendance,CapacityFilled,Gross,GrossPotential,NumPerformances
3/12/00,12,3,2000,Jekyll & Hyde,Plymouth,Musical,"7,044",83%,"381,063",69%,8
3/12/00,12,3,2000,"Kiss Me, Kate",Martin Beck,Musical,"8,910",78%,"608,480",79%,8
3/12/00,12,3,2000,Les Miserables,Imperial,Musical,"10,461",92%,"473,726",78%,8
3/12/00,12,3,2000,Miss Saigon,Broadway,Musical,"9,662",69%,"415,271",66%,8
3/12/00,12,3,2000,Rent,Nederlander,Musical,"8,927",94%,"469,197",89%,8
3/12/00,12,3,2000,Riverdance,Gershwin,Musical,"12,149",90%,"698,740",87%,0
3/12/00,12,3,2000,Saturday Night Fever,Minskoff,Musical,"9,725",72%,"563,837",63%,8
3/12/00,12,3,2000,Squonk,Helen Hayes,Musical,"1,733",37%,"61,472",22%,8
3/12/00,12,3,2000,Swing!,St. James,Musical,"8,071",59%,"392,968",50%,8
3/12/00,12,3,2000,The Lion King,New Amsterdam,Musical,"14,514",101%,"933,213",102%,8
3/12/00,12,3,2000,The Phantom Of The Opera,Majestic,Musical,"12,544",98%,"682,852",92%,8
3/12/00,12,3,2000,The Wild Party,Virginia,Musical,"3,901",80%,"188,517",55%,0
3/12/00,12,3,2000,True West,Circle In The Square,Play,"3,735",75%,"199,288",67%,5
3/12/00,12,3,2000,Waiting In The Wings,Eugene O'Neill,Play,"5,828",68%,"241,365",45%,8
3/19/00,19,3,2000,A Moon For The Misbegotten 00,Walter Kerr,Play,"4,947",66%,"225,309",51%,1
3/19/00,19,3,2000,Aida,Palace,Musical,"11,635",97%,"626,422",89%,0
3/19/00,19,3,2000,Amadeus,Music Box,Play,"6,458",81%,"250,358",53%,8
3/19/00,19,3,2000,Annie Get Your Gun,Marquis,Musical,"12,510",98%,"729,663",92%,8
3/19/00,19,3,2000,Beauty And The Beast,Lunt-Fontanne,Musical,"12,032",102%,"639,996",84%,8
3/19/00,19,3,2000,Cabaret 98,Studio 54 ('98),Musical,"7,035",96%,"487,647",87%,8
3/19/00,19,3,2000,Cats,Winter Garden,Musical,"11,444",97%,"563,412",79%,8
3/19/00,19,3,2000,Chicago,Shubert,Musical,"10,244",88%,"614,970",95%,8
3/19/00,19,3,2000,Contact,Vivian Beaumont,Musical,"8,411",99%,"518,411",79%,0
3/19/00,19,3,2000,Dame Edna: The Royal Tour,Booth,Play,"5,385",88%,"252,955",90%,8
3/19/00,19,3,2000,Footloose,Richard Rodgers,Musical,"10,566",98%,"454,561",68%,8
3/19/00,19,3,2000,Fosse,Broadhurst,Musical,"8,794",96%,"560,291",87%,8
3/19/00,19,3,2000,Jackie Mason: Much Ado About Everything,Golden,Play,"3,114",90%,"158,849",83%,6
3/19/00,19,3,2000,James Joyce'S The Dead,Belasco,Musical,"5,665",71%,"244,361",54%,8
3/19/00,19,3,2000,Jekyll & Hyde,Plymouth,Musical,"8,252",97%,"448,789",82%,8
3/19/00,19,3,2000,"Kiss Me, Kate",Martin Beck,Musical,"10,230",90%,"698,004",91%,8
3/19/00,19,3,2000,Les Miserables,Imperial,Musical,"10,966",97%,"541,897",90%,8
3/19/00,19,3,2000,Miss Saigon,Broadway,Musical,"11,571",83%,"499,734",79%,8
3/19/00,19,3,2000,Rent,Nederlander,Musical,"9,546",101%,"516,770",98%,8
3/19/00,19,3,2000,Riverdance,Gershwin,Musical,"13,489",100%,"732,205",87%,5
3/19/00,19,3,2000,Saturday Night Fever,Minskoff,Musical,"11,057",82%,"614,431",68%,8
3/19/00,19,3,2000,Squonk,Helen Hayes,Musical,"2,571",56%,"97,865",34%,8
3/19/00,19,3,2000,Swing!,St. James,Musical,"9,873",72%,"456,392",58%,8
3/19/00,19,3,2000,The Lion King,New Amsterdam,Musical,"14,520",101%,"937,600",102%,8
3/19/00,19,3,2000,The Phantom Of The Opera,Majestic,Musical,"12,741",99%,"714,757",97%,8
3/19/00,19,3,2000,The Wild Party,Virginia,Musical,"6,721",78%,"303,565",45%,0
3/19/00,19,3,2000,True West,Circle In The Square,Play,"4,553",90%,"243,063",81%,8
3/19/00,19,3,2000,Waiting In The Wings,Eugene O'Neill,Play,"6,830",79%,"271,983",51%,8
3/26/00,26,3,2000,A Moon For The Misbegotten 00,Walter Kerr,Play,"6,128",82%,"301,856",68%,8
3/26/00,26,3,2000,Aida,Palace,Musical,"13,429",98%,"618,158",86%,5
3/26/00,26,3,2000,Amadeus,Music Box,Play,"6,215",78%,"253,773",54%,8
3/26/00,26,3,2000,Annie Get Your Gun,Marquis,Musical,"11,238",88%,"650,218",82%,8
3/26/00,26,3,2000,Beauty And The Beast,Lunt-Fontanne,Musical,"11,696",99%,"622,840",82%,8
3/26/00,26,3,2000,Cabaret 98,Studio 54 ('98),Musical,"6,896",94%,"463,559",83%,8
3/26/00,26,3,2000,Cats,Winter Garden,Musical,"11,166",94%,"579,052",81%,8
3/26/00,26,3,2000,Chicago,Shubert,Musical,"8,920",76%,"534,060",82%,8
3/26/00,26,3,2000,Contact,Vivian Beaumont,Musical,"8,185",96%,"512,657",78%,0
3/26/00,26,3,2000,Copenhagen,Royale,Play,"4,400",82%,"132,256",45%,0
3/26/00,26,3,2000,Dame Edna: The Royal Tour,Booth,Play,"5,100",83%,"244,377",87%,8
3/26/00,26,3,2000,Footloose,Richard Rodgers,Musical,"9,258",86%,"394,582",59%,8
3/26/00,26,3,2000,Fosse,Broadhurst,Musical,"8,639",95%,"567,910",89%,8
3/26/00,26,3,2000,Jackie Mason: Much Ado About Everything,Golden,Play,"2,960",85%,"151,011",79%,6
3/26/00,26,3,2000,James Joyce'S The Dead,Belasco,Musical,"4,003",50%,"171,820",38%,8
3/26/00,26,3,2000,Jekyll & Hyde,Plymouth,Musical,"7,528",88%,"415,926",76%,8
3/26/00,26,3,2000,Jesus Christ Superstar,Ford Center (Tcn),Musical,"8,377",92%,"395,488",79%,0
3/26/00,26,3,2000,"Kiss Me, Kate",Martin Beck,Musical,"10,237",90%,"706,607",92%,8
3/26/00,26,3,2000,Les Miserables,Imperial,Musical,"10,728",95%,"520,849",86%,8
3/26/00,26,3,2000,Miss Saigon,Broadway,Musical,"10,609",76%,"450,514",72%,8
3/26/00,26,3,2000,Rent,Nederlander,Musical,"9,191",97%,"487,256",92%,8
3/26/00,26,3,2000,Riverdance,Gershwin,Musical,"14,662",95%,"893,472",91%,8
3/26/00,26,3,2000,Saturday Night Fever,Minskoff,Musical,"10,260",76%,"595,044",66%,8
3/26/00,26,3,2000,Squonk,Helen Hayes,Musical,"1,319",28%,"49,447",17%,8
3/26/00,26,3,2000,Swing!,St. James,Musical,"8,305",61%,"410,348",52%,8
3/26/00,26,3,2000,Taller Than A Dwarf,Longacre,Play,"4,186",77%,"152,618",55%,0
3/26/00,26,3,2000,The Lion King,New Amsterdam,Musical,"14,516",101%,"939,304",102%,8
3/26/00,26,3,2000,The Phantom Of The Opera,Majestic,Musical,"12,816",100%,"723,510",98%,8
3/26/00,26,3,2000,The Ride Down Mt. Morgan,Ambassador,Play,"7,140",80%,"287,941",57%,0
3/26/00,26,3,2000,The Wild Party,Virginia,Musical,"6,000",70%,"255,129",38%,0
3/26/00,26,3,2000,True West,Circle In The Square,Play,"5,017",99%,"276,791",92%,8
3/26/00,26,3,2000,Waiting In The Wings,Eugene O'Neill,Play,"6,098",71%,"241,642",45%,8
4/2/00,2,4,2000,A Moon For The Misbegotten 00,Walter Kerr,Play,"6,883",92%,"318,418",72%,8
4/2/00,2,4,2000,Aida,Palace,Musical,"13,348",97%,"713,181",88%,8
4/2/00,2,4,2000,Amadeus,Music Box,Play,"5,583",70%,"224,860",48%,8
4/2/00,2,4,2000,Annie Get Your Gun,Marquis,Musical,"11,111",87%,"645,555",82%,8
4/2/00,2,4,2000,Beauty And The Beast,Lunt-Fontanne,Musical,"11,815",100%,"621,958",82%,8
4/2/00,2,4,2000,Cabaret 98,Studio 54 ('98),Musical,"6,733",91%,"463,691",83%,8
4/2/00,2,4,2000,Cats,Winter Garden,Musical,"11,222",95%,"585,919",82%,8
4/2/00,2,4,2000,Chicago,Shubert,Musical,"7,442",64%,"452,947",70%,8
4/2/00,2,4,2000,Contact,Vivian Beaumont,Musical,"7,534",88%,"469,253",72%,5
4/2/00,2,4,2000,Copenhagen,Royale,Play,"7,872",91%,"234,910",51%,0
4/2/00,2,4,2000,Dame Edna: The Royal Tour,Booth,Play,"4,596",75%,"219,446",78%,8
4/2/00,2,4,2000,Footloose,Richard Rodgers,Musical,"7,739",72%,"339,040",51%,8
4/2/00,2,4,2000,Fosse,Broadhurst,Musical,"8,365",92%,"543,079",85%,8
4/2/00,2,4,2000,Jackie Mason: Much Ado About Everything,Golden,Play,"2,854",82%,"148,987",78%,6
4/2/00,2,4,2000,James Joyce'S The Dead,Belasco,Musical,"3,507",44%,"163,202",36%,8
4/2/00,2,4,2000,Jekyll & Hyde,Plymouth,Musical,"7,547",89%,"423,926",77%,8
4/2/00,2,4,2000,Jesus Christ Superstar,Ford Center (Tcn),Musical,"12,547",87%,"500,823",62%,0
4/2/00,2,4,2000,"Kiss Me, Kate",Martin Beck,Musical,"9,893",87%,"681,788",88%,8
4/2/00,2,4,2000,Les Miserables,Imperial,Musical,"10,613",94%,"507,158",84%,8
4/2/00,2,4,2000,Miss Saigon,Broadway,Musical,"9,962",71%,"428,125",68%,8
4/2/00,2,4,2000,Rent,Nederlander,Musical,"8,235",87%,"440,693",83%,8
4/2/00,2,4,2000,Riverdance,Gershwin,Musical,"14,295",93%,"878,944",89%,8
4/2/00,2,4,2000,Rose,Lyceum,Play,"3,580",65%,"103,822",37%,0
4/2/00,2,4,2000,Saturday Night Fever,Minskoff,Musical,"10,207",76%,"570,943",63%,8
4/2/00,2,4,2000,Swing!,St. James,Musical,"8,105",59%,"399,509",51%,8
4/2/00,2,4,2000,Taller Than A Dwarf,Longacre,Play,"6,285",72%,"228,102",52%,0
4/2/00,2,4,2000,The Green Bird,Cort,Musical,465,45%,"27,155",43%,0
4/2/00,2,4,2000,The Lion King,New Amsterdam,Musical,"14,509",101%,"960,835",100%,8
4/2/00,2,4,2000,The Phantom Of The Opera,Majestic,Musical,"12,139",94%,"687,051",93%,8
4/2/00,2,4,2000,The Real Thing '00,Ethel Barrymore,Play,"5,183",61%,"219,830",45%,0
4/2/00,2,4,2000,The Ride Down Mt. Morgan,Ambassador,Play,"7,718",87%,"285,130",56%,1
4/2/00,2,4,2000,The Wild Party,Virginia,Musical,"6,453",75%,"287,765",43%,0
4/2/00,2,4,2000,True West,Circle In The Square,Play,"4,903",97%,"285,592",95%,8
4/2/00,2,4,2000,Waiting In The Wings,Eugene O'Neill,Play,"5,383",62%,"214,336",40%,8
4/9/00,9,4,2000,A Moon For The Misbegotten 00,Walter Kerr,Play,"6,239",83%,"349,619",79%,8
4/9/00,9,4,2000,Aida,Palace,Musical,"13,286",97%,"751,893",93%,8
4/9/00,9,4,2000,Amadeus,Music Box,Play,"4,443",56%,"189,299",40%,8
4/9/00,9,4,2000,Annie Get Your Gun,Marquis,Musical,"10,694",84%,"591,576",75%,8
4/9/00,9,4,2000,Beauty And The Beast,Lunt-Fontanne,Musical,"11,079",94%,"577,354",76%,8
4/9/00,9,4,2000,Cabaret 98,Studio 54 ('98),Musical,"6,528",89%,"446,743",80%,8
4/9/00,9,4,2000,Cats,Winter Garden,Musical,"10,813",91%,"560,531",78%,8
4/9/00,9,4,2000,Chicago,Shubert,Musical,"7,531",64%,"455,359",70%,8
4/9/00,9,4,2000,Contact,Vivian Beaumont,Musical,"8,289",97%,"526,748",80%,8
4/9/00,9,4,2000,Copenhagen,Royale,Play,"7,509",87%,"213,534",47%,0
4/9/00,9,4,2000,Dame Edna: The Royal Tour,Booth,Play,"4,308",70%,"204,440",73%,8
4/9/00,9,4,2000,Footloose,Richard Rodgers,Musical,"8,224",76%,"353,818",53%,8
4/9/00,9,4,2000,Fosse,Broadhurst,Musical,"7,972",87%,"516,575",81%,8
4/9/00,9,4,2000,Jackie Mason: Much Ado About Everything,Golden,Play,"2,629",76%,"137,255",72%,6
4/9/00,9,4,2000,James Joyce'S The Dead,Belasco,Musical,"2,586",32%,"116,987",26%,8
4/9/00,9,4,2000,Jekyll & Hyde,Plymouth,Musical,"6,837",80%,"395,718",72%,8
4/9/00,9,4,2000,Jesus Christ Superstar,Ford Center (Tcn),Musical,"11,546",80%,"503,890",63%,0
4/9/00,9,4,2000,"Kiss Me, Kate",Martin Beck,Musical,"9,886",87%,"671,059",87%,8
4/9/00,9,4,2000,Les Miserables,Imperial,Musical,"10,429",92%,"498,855",83%,8
4/9/00,9,4,2000,Miss Saigon,Broadway,Musical,"9,843",71%,"414,637",66%,8
4/9/00,9,4,2000,Rent,Nederlander,Musical,"7,680",81%,"411,997",78%,8
4/9/00,9,4,2000,Riverdance,Gershwin,Musical,"13,526",88%,"828,229",84%,8
4/9/00,9,4,2000,Rose,Lyceum,Play,"5,013",78%,"140,919",43%,0
4/9/00,9,4,2000,Saturday Night Fever,Minskoff,Musical,"9,791",73%,"572,752",64%,8
4/9/00,9,4,2000,Swing!,St. James,Musical,"7,926",58%,"384,366",49%,8
4/9/00,9,4,2000,Taller Than A Dwarf,Longacre,Play,"6,375",73%,"230,748",52%,0
4/9/00,9,4,2000,The Green Bird,Cort,Musical,"4,585",63%,"185,525",37%,0
4/9/00,9,4,2000,The Lion King,New Amsterdam,Musical,"14,500",101%,"958,265",100%,8
4/9/00,9,4,2000,The Music Man,Neil Simon,Musical,"4,152",78%,"164,559",54%,0
4/9/00,9,4,2000,The Phantom Of The Opera,Majestic,Musical,"12,258",95%,"673,042",91%,8
4/9/00,9,4,2000,The Real Thing '00,Ethel Barrymore,Play,"5,752",68%,"255,293",52%,0
4/9/00,9,4,2000,The Ride Down Mt. Morgan,Ambassador,Play,"6,636",75%,"247,310",49%,0
4/9/00,9,4,2000,The Wild Party,Virginia,Musical,"5,900",69%,"276,063",41%,0
4/9/00,9,4,2000,True West,Circle In The Square,Play,"4,943",98%,"279,061",93%,8
4/9/00,9,4,2000,Uncle Vanya 00,Brooks Atkinson,Play,"4,046",66%,"158,893",64%,0
4/9/00,9,4,2000,Waiting In The Wings,Eugene O'Neill,Play,"5,208",60%,"227,653",43%,8
4/16/00,16,4,2000,A Moon For The Misbegotten 00,Walter Kerr,Play,"6,071",81%,"341,308",77%,8
4/16/00,16,4,2000,Aida,Palace,Musical,"13,310",97%,"750,280",93%,8
4/16/00,16,4,2000,Amadeus,Music Box,Play,"4,501",57%,"187,319",40%,8
4/16/00,16,4,2000,Annie Get Your Gun,Marquis,Musical,"10,622",83%,"618,503",78%,8
4/16/00,16,4,2000,Beauty And The Beast,Lunt-Fontanne,Musical,"11,570",98%,"628,881",83%,8
4/16/00,16,4,2000,Cabaret 98,Studio 54 ('98),Musical,"6,658",90%,"456,860",81%,8
4/16/00,16,4,2000,Cats,Winter Garden,Musical,"10,925",92%,"577,023",80%,8
4/16/00,16,4,2000,Chicago,Shubert,Musical,"8,466",72%,"490,769",76%,8
4/16/00,16,4,2000,Contact,Vivian Beaumont,Musical,"8,448",99%,"572,075",87%,8
4/16/00,16,4,2000,Copenhagen,Royale,Play,"6,572",76%,"236,856",52%,8
4/16/00,16,4,2000,Dame Edna: The Royal Tour,Booth,Play,"4,216",69%,"206,582",74%,8
4/16/00,16,4,2000,Dirty Blonde,Helen Hayes,Play,"1,251",53%,"40,598",29%,0
4/16/00,16,4,2000,Footloose,Richard Rodgers,Musical,"9,320",86%,"421,852",63%,8
4/16/00,16,4,2000,Fosse,Broadhurst,Musical,"7,682",84%,"487,324",76%,8
4/16/00,16,4,2000,Jackie Mason: Much Ado About Everything,Golden,Play,"2,614",75%,"136,888",72%,6
4/16/00,16,4,2000,James Joyce'S The Dead,Belasco,Musical,"3,530",44%,"162,269",36%,8
4/16/00,16,4,2000,Jekyll & Hyde,Plymouth,Musical,"6,924",81%,"401,324",73%,8
4/16/00,16,4,2000,Jesus Christ Superstar,Ford Center (Tcn),Musical,"13,060",91%,"503,705",63%,1
4/16/00,16,4,2000,"Kiss Me, Kate",Martin Beck,Musical,"9,904",87%,"662,093",86%,8
4/16/00,16,4,2000,Les Miserables,Imperial,Musical,"10,258",90%,"497,403",82%,8
4/16/00,16,4,2000,Miss Saigon,Broadway,Musical,"9,751",70%,"408,415",65%,8
4/16/00,16,4,2000,Rent,Nederlander,Musical,"8,009",85%,"422,882",80%,8
4/16/00,16,4,2000,Riverdance,Gershwin,Musical,"13,253",86%,"819,382",83%,8
4/16/00,16,4,2000,Rose,Lyceum,Play,"4,958",77%,"143,133",43%,7
4/16/00,16,4,2000,Saturday Night Fever,Minskoff,Musical,"9,284",69%,"550,712",61%,8
4/16/00,16,4,2000,Swing!,St. James,Musical,"8,710",64%,"412,058",53%,8
4/16/00,16,4,2000,Taller Than A Dwarf,Longacre,Play,"6,456",74%,"241,880",55%,0
4/16/00,16,4,2000,The Green Bird,Cort,Musical,"4,646",64%,"195,212",39%,0
4/16/00,16,4,2000,The Lion King,New Amsterdam,Musical,"14,514",101%,"959,999",100%,8
4/16/00,16,4,2000,The Music Man,Neil Simon,Musical,"5,476",59%,"281,459",53%,0
4/16/00,16,4,2000,The Phantom Of The Opera,Majestic,Musical,"11,924",93%,"653,098",88%,8
4/16/00,16,4,2000,The Real Thing '00,Ethel Barrymore,Play,"6,139",72%,"253,650",52%,0
4/16/00,16,4,2000,The Ride Down Mt. Morgan,Ambassador,Play,"8,001",90%,"309,908",61%,8
4/16/00,16,4,2000,The Wild Party,Virginia,Musical,"5,854",60%,"291,799",43%,4
4/16/00,16,4,2000,True West,Circle In The Square,Play,"4,921",97%,"284,083",95%,8
4/16/00,16,4,2000,Uncle Vanya 00,Brooks Atkinson,Play,"5,581",69%,"225,821",68%,0
4/16/00,16,4,2000,Waiting In The Wings,Eugene O'Neill,Play,"4,638",54%,"214,687",40%,8
4/23/00,23,4,2000,A Moon For The Misbegotten 00,Walter Kerr,Play,"5,381",82%,"302,392",68%,7
4/23/00,23,4,2000,Aida,Palace,Musical,"13,586",99%,"771,353",95%,8
4/23/00,23,4,2000,Amadeus,Music Box,Play,"5,082",64%,"216,130",46%,8
4/23/00,23,4,2000,Annie Get Your Gun,Marquis,Musical,"12,263",96%,"756,777",96%,8
4/23/00,23,4,2000,Beauty And The Beast,Lunt-Fontanne,Musical,"11,998",102%,"704,379",92%,8
4/23/00,23,4,2000,Cabaret 98,Studio 54 ('98),Musical,"6,981",95%,"482,311",86%,8
4/23/00,23,4,2000,Cats,Winter Garden,Musical,"11,782",99%,"670,335",93%,8
4/23/00,23,4,2000,Chicago,Shubert,Musical,"10,203",87%,"594,161",91%,8
4/23/00,23,4,2000,Contact,Vivian Beaumont,Musical,"8,347",98%,"575,704",88%,8
4/23/00,23,4,2000,Copenhagen,Royale,Play,"7,175",83%,"267,684",59%,8
4/23/00,23,4,2000,Dame Edna: The Royal Tour,Booth,Play,"3,898",64%,"203,604",73%,8
4/23/00,23,4,2000,Dirty Blonde,Helen Hayes,Play,"2,188",46%,"78,613",28%,0
4/23/00,23,4,2000,Footloose,Richard Rodgers,Musical,"9,651",89%,"469,662",70%,8
4/23/00,23,4,2000,Fosse,Broadhurst,Musical,"8,910",98%,"569,983",89%,8
4/23/00,23,4,2000,Jackie Mason: Much Ado About Everything,Golden,Play,"2,992",86%,"148,011",78%,6
4/23/00,23,4,2000,Jekyll & Hyde,Plymouth,Musical,"7,992",94%,"454,223",83%,8
4/23/00,23,4,2000,Jesus Christ Superstar,Ford Center (Tcn),Musical,"14,208",98%,"769,136",83%,8
4/23/00,23,4,2000,"Kiss Me, Kate",Martin Beck,Musical,"10,966",96%,"737,750",96%,8
4/23/00,23,4,2000,Les Miserables,Imperial,Musical,"11,060",98%,"584,443",97%,8
4/23/00,23,4,2000,Miss Saigon,Broadway,Musical,"12,373",89%,"581,419",92%,8
4/23/00,23,4,2000,Rent,Nederlander,Musical,"9,066",96%,"496,469",94%,8
4/23/00,23,4,2000,Riverdance,Gershwin,Musical,"14,734",96%,"926,200",94%,8
4/23/00,23,4,2000,Rose,Lyceum,Play,"5,290",82%,"159,159",48%,7
4/23/00,23,4,2000,Saturday Night Fever,Minskoff,Musical,"11,931",88%,"688,242",76%,8
4/23/00,23,4,2000,Swing!,St. James,Musical,"9,937",73%,"459,106",59%,8
4/23/00,23,4,2000,Taller Than A Dwarf,Longacre,Play,"6,080",70%,"240,576",54%,0
4/23/00,23,4,2000,The Green Bird,Cort,Musical,"4,824",58%,"227,421",46%,8
4/23/00,23,4,2000,The Lion King,New Amsterdam,Musical,"14,518",101%,"964,737",101%,8
4/23/00,23,4,2000,The Music Man,Neil Simon,Musical,"7,814",73%,"412,129",69%,0
4/23/00,23,4,2000,The Phantom Of The Opera,Majestic,Musical,"13,072",102%,"842,185",114%,8
4/23/00,23,4,2000,The Real Thing '00,Ethel Barrymore,Play,"5,812",68%,"276,395",56%,8
4/23/00,23,4,2000,The Ride Down Mt. Morgan,Ambassador,Play,"7,795",88%,"318,514",63%,8
4/23/00,23,4,2000,The Wild Party,Virginia,Musical,"4,934",50%,"274,418",41%,8
4/23/00,23,4,2000,True West,Circle In The Square,Play,"4,895",97%,"284,926",95%,8
4/23/00,23,4,2000,Uncle Vanya 00,Brooks Atkinson,Play,"6,488",80%,"243,687",58%,0
4/23/00,23,4,2000,Waiting In The Wings,Eugene O'Neill,Play,"4,027",47%,"181,310",34%,8
4/30/00,30,4,2000,A Moon For The Misbegotten 00,Walter Kerr,Play,"6,480",87%,"363,708",82%,8
4/30/00,30,4,2000,Aida,Palace,Musical,"13,506",98%,"766,388",95%,8
4/30/00,30,4,2000,Amadeus,Music Box,Play,"5,172",65%,"209,953",45%,8
4/30/00,30,4,2000,Annie Get Your Gun,Marquis,Musical,"12,442",98%,"717,304",91%,8
4/30/00,30,4,2000,Beauty And The Beast,Lunt-Fontanne,Musical,"11,951",101%,"665,527",87%,8
4/30/00,30,4,2000,Cabaret 98,Studio 54 ('98),Musical,"6,904",94%,"477,849",85%,8
4/30/00,30,4,2000,Cats,Winter Garden,Musical,"11,909",100%,"658,822",92%,8
4/30/00,30,4,2000,Chicago,Shubert,Musical,"9,743",83%,"572,627",88%,8
4/30/00,30,4,2000,Contact,Vivian Beaumont,Musical,"8,393",98%,"582,681",89%,8
4/30/00,30,4,2000,Copenhagen,Royale,Play,"6,989",81%,"300,481",66%,8
4/30/00,30,4,2000,Dame Edna: The Royal Tour,Booth,Play,"4,509",74%,"213,659",76%,8
4/30/00,30,4,2000,Dirty Blonde,Helen Hayes,Play,"2,333",50%,"85,669",30%,0
4/30/00,30,4,2000,Footloose,Richard Rodgers,Musical,"8,877",82%,"410,094",61%,8
4/30/00,30,4,2000,Fosse,Broadhurst,Musical,"8,755",96%,"555,317",87%,8
4/30/00,30,4,2000,Jackie Mason: Much Ado About Everything,Golden,Play,"2,381",69%,"119,581",63%,6
4/30/00,30,4,2000,Jekyll & Hyde,Plymouth,Musical,"8,095",95%,"472,042",86%,8
4/30/00,30,4,2000,Jesus Christ Superstar,Ford Center (Tcn),Musical,"13,883",96%,"715,878",78%,8
4/30/00,30,4,2000,"Kiss Me, Kate",Martin Beck,Musical,"10,855",95%,"745,999",97%,8
4/30/00,30,4,2000,Les Miserables,Imperial,Musical,"11,167",99%,"547,309",91%,8
4/30/00,30,4,2000,Miss Saigon,Broadway,Musical,"12,516",90%,"532,858",85%,8
4/30/00,30,4,2000,Rent,Nederlander,Musical,"8,954",95%,"466,903",88%,8
4/30/00,30,4,2000,Riverdance,Gershwin,Musical,"14,880",97%,"928,412",94%,8
4/30/00,30,4,2000,Rose,Lyceum,Play,"5,482",85%,"164,755",50%,7
4/30/00,30,4,2000,Saturday Night Fever,Minskoff,Musical,"12,506",93%,"705,058",78%,8
4/30/00,30,4,2000,Swing!,St. James,Musical,"10,629",78%,"498,288",64%,8
4/30/00,30,4,2000,Taller Than A Dwarf,Longacre,Play,"6,768",78%,"263,595",60%,8
4/30/00,30,4,2000,The Green Bird,Cort,Musical,"5,730",69%,"264,476",53%,8
4/30/00,30,4,2000,The Lion King,New Amsterdam,Musical,"14,519",101%,"961,711",100%,8
4/30/00,30,4,2000,The Music Man,Neil Simon,Musical,"7,113",67%,"405,474",62%,5
4/30/00,30,4,2000,The Phantom Of The Opera,Majestic,Musical,"12,198",95%,"788,499",107%,8
4/30/00,30,4,2000,The Real Thing '00,Ethel Barrymore,Play,"6,386",75%,"302,379",62%,8
4/30/00,30,4,2000,The Ride Down Mt. Morgan,Ambassador,Play,"6,649",75%,"293,147",58%,8
4/30/00,30,4,2000,The Wild Party,Virginia,Musical,"4,894",50%,"276,303",41%,8
4/30/00,30,4,2000,True West,Circle In The Square,Play,"4,950",98%,"286,934",96%,8
4/30/00,30,4,2000,Uncle Vanya 00,Brooks Atkinson,Play,"7,211",89%,"222,185",53%,1
4/30/00,30,4,2000,Waiting In The Wings,Eugene O'Neill,Play,"5,951",69%,"249,409",47%,8
5/7/00,7,5,2000,A Moon For The Misbegotten 00,Walter Kerr,Play,"5,930",79%,"333,156",75%,8
5/7/00,7,5,2000,Aida,Palace,Musical,"13,319",99%,"756,873",93%,8
5/7/00,7,5,2000,Amadeus,Music Box,Play,"3,877",49%,"160,484",34%,8
5/7/00,7,5,2000,Annie Get Your Gun,Marquis,Musical,"9,950",78%,"564,477",71%,8
5/7/00,7,5,2000,Beauty And The Beast,Lunt-Fontanne,Musical,"10,980",91%,"583,238",76%,8
5/7/00,7,5,2000,Cabaret 98,Studio 54 ('98),Musical,"6,665",91%,"458,626",82%,8
5/7/00,7,5,2000,Cats,Winter Garden,Musical,"11,489",97%,"635,639",89%,8
5/7/00,7,5,2000,Chicago,Shubert,Musical,"8,922",76%,"524,384",66%,8
5/7/00,7,5,2000,Contact,Vivian Beaumont,Musical,"8,350",98%,"566,714",86%,8
5/7/00,7,5,2000,Copenhagen,Royale,Play,"6,724",78%,"279,892",61%,8
5/7/00,7,5,2000,Dame Edna: The Royal Tour,Booth,Play,"4,517",74%,"215,649",77%,8
5/7/00,7,5,2000,Dirty Blonde,Helen Hayes,Play,"3,198",68%,"136,436",48%,8
5/7/00,7,5,2000,Footloose,Richard Rodgers,Musical,"6,605",61%,"274,466",41%,8
5/7/00,7,5,2000,Fosse,Broadhurst,Musical,"8,452",93%,"512,697",80%,8
5/7/00,7,5,2000,Jackie Mason: Much Ado About Everything,Golden,Play,"2,111",61%,"108,246",57%,6
5/7/00,7,5,2000,Jekyll & Hyde,Plymouth,Musical,"6,496",76%,"364,132",66%,8
5/7/00,7,5,2000,Jesus Christ Superstar,Ford Center (Tcn),Musical,"10,748",74%,"530,208",58%,8
5/7/00,7,5,2000,"Kiss Me, Kate",Martin Beck,Musical,"9,921",87%,"660,852",86%,8
5/7/00,7,5,2000,Les Miserables,Imperial,Musical,"10,068",89%,"467,693",77%,8
5/7/00,7,5,2000,Miss Saigon,Broadway,Musical,"9,582",69%,"414,529",66%,8
5/7/00,7,5,2000,Rent,Nederlander,Musical,"7,621",81%,"395,072",75%,8
5/7/00,7,5,2000,Riverdance,Gershwin,Musical,"12,477",81%,"764,078",78%,8
5/7/00,7,5,2000,Rose,Lyceum,Play,"5,300",82%,"171,413",52%,7
5/7/00,7,5,2000,Saturday Night Fever,Minskoff,Musical,"8,588",64%,"492,062",55%,8
5/7/00,7,5,2000,Swing!,St. James,Musical,"7,860",57%,"364,275",47%,8
5/7/00,7,5,2000,Taller Than A Dwarf,Longacre,Play,"6,292",72%,"245,677",56%,8
5/7/00,7,5,2000,The Green Bird,Cort,Musical,"4,835",59%,"238,961",49%,8
